web-scraper-order,web-scraper-start-url,company,company-href,model,model-href
"1555570165-808","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi Note 7 Pro","https://www.gsmarena.com/xiaomi_redmi_note_7_pro-9521.php"
"1555570147-665","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","MX5e","https://www.gsmarena.com/meizu_mx5e-8446.php"
"1555570158-753","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A3","https://www.gsmarena.com/oppo_a3-9168.php"
"1555570137-488","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade V9 Vita","https://www.gsmarena.com/zte_blade_v9_vita-9088.php"
"1555570125-363","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","X81","https://www.gsmarena.com/lava_x81-8144.php"
"1555570140-553","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Pop 4S","https://www.gsmarena.com/alcatel_pop_4s-7937.php"
"1555570104-57","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5035 Spear","https://www.gsmarena.com/verykool_s5035_spear-8657.php"
"1555570101-29","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Might Plus II","https://www.gsmarena.com/plum_might_plus_ii-7991.php"
"1555570158-759","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A83","https://www.gsmarena.com/oppo_a83-8957.php"
"1555570190-999","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K10 (2018)","https://www.gsmarena.com/lg_k10_(2018)-9074.php"
"1555570121-281","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Studio G3","https://www.gsmarena.com/blu_studio_g3-8924.php"
"1555570203-1151","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPhone XS","https://www.gsmarena.com/apple_iphone_xs-9318.php"
"1555570158-748","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A3s","https://www.gsmarena.com/oppo_a3s-9269.php"
"1555570123-294","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas Infinity Life","https://www.gsmarena.com/micromax_canvas_infinity_life-9136.php"
"1555570151-694","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Z3","https://www.gsmarena.com/vivo_z3-9370.php"
"1555570142-581","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 4 Max ZC554KL","https://www.gsmarena.com/asus_zenfone_4_max_zc554kl-8749.php"
"1555570137-496","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Z17s","https://www.gsmarena.com/zte_nubia_z17s-8901.php"
"1555570125-348","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","A55","https://www.gsmarena.com/lava_a55-8448.php"
"1555570145-601","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Motion","https://www.gsmarena.com/blackberry_motion-8891.php"
"1555570205-1262","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J3 Emerge","https://www.gsmarena.com/samsung_galaxy_j3_emerge-8486.php"
"1555570118-223","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Z630","https://www.gsmarena.com/acer_liquid_z630-7528.php"
"1555570167-858","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","K5","https://www.gsmarena.com/lenovo_k5-9143.php"
"1555570137-485","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Z18 mini","https://www.gsmarena.com/zte_nubia_z18_mini-9161.php"
"1555570104-51","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5528 Cosmo","https://www.gsmarena.com/verykool_s5528_cosmo-8827.php"
"1555570205-1247","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Note FE","https://www.gsmarena.com/samsung_galaxy_note_fe-8683.php"
"1555570190-981","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K40","https://www.gsmarena.com/lg_k40-9587.php"
"1555570151-691","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y91 (Mediatek)","https://www.gsmarena.com/vivo_y91_(mediatek)-9520.php"
"1555570134-460","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 640 LTE","https://www.gsmarena.com/microsoft_lumia_640_lte-7055.php"
"1555570129-395","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Hardcase H242S","https://www.gsmarena.com/energizer_hardcase_h242s-9563.php"
"1555570142-571","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone V V520KL","https://www.gsmarena.com/asus_zenfone_v_v520kl-8866.php"
"1555570199-1130","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","MediaPad M5 lite","https://www.gsmarena.com/huawei_mediapad_m5_lite-9351.php"
"1555570134-467","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 535","https://www.gsmarena.com/microsoft_lumia_535-6791.php"
"1555570137-495","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon M","https://www.gsmarena.com/zte_axon_m-8902.php"
"1555570205-1193","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy M30","https://www.gsmarena.com/samsung_galaxy_m30-9505.php"
"1555570158-771","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","F3 Plus","https://www.gsmarena.com/oppo_f3_plus-8613.php"
"1555570205-1215","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A7 (2018)","https://www.gsmarena.com/samsung_galaxy_a7_(2018)-9340.php"
"1555570151-680","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V15","https://www.gsmarena.com/vivo_v15-9614.php"
"1555570132-442","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart Tab 4G","https://www.gsmarena.com/vodafone_smart_tab_4g-6903.php"
"1555570137-502","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade A601","https://www.gsmarena.com/zte_blade_a601-8793.php"
"1555570106-82","https://www.gsmarena.com/","YU","https://www.gsmarena.com/yu-phones-100.php","Yureka 2","https://www.gsmarena.com/yu_yureka_2-8864.php"
"1555570158-735","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","Reno","https://www.gsmarena.com/oppo_reno-9631.php"
"1555570205-1244","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Note8","https://www.gsmarena.com/samsung_galaxy_note8-8505.php"
"1555570142-564","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","ZenFone Live (L1) ZA550KL","https://www.gsmarena.com/asus_zenfone_live_(l1)_za550kl-9194.php"
"1555570199-1119","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Y5 lite (2018)","https://www.gsmarena.com/huawei_y5_lite_(2018)-9501.php"
"1555570101-2","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Phantom 2","https://www.gsmarena.com/plum_phantom_2-9495.php"
"1555570125-350","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","X50 Plus","https://www.gsmarena.com/lava_x50_plus-8443.php"
"1555570140-544","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","A3","https://www.gsmarena.com/alcatel_a3-8589.php"
"1555570142-590","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone Go ZB690KG","https://www.gsmarena.com/asus_zenfone_go_zb690kg-8503.php"
"1555570132-444","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart 4 turbo","https://www.gsmarena.com/vodafone_smart_4_turbo-6507.php"
"1555570121-279","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Life One X3","https://www.gsmarena.com/blu_life_one_x3-8946.php"
"1555570167-869","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","Tab 4 10","https://www.gsmarena.com/lenovo_tab_4_10-8604.php"
"1555570165-822","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi A2 (Mi 6X)","https://www.gsmarena.com/xiaomi_mi_a2_(mi_6x)-9140.php"
"1555570123-310","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas 2 Q4310","https://www.gsmarena.com/micromax_canvas_2_q4310-8755.php"
"1555570165-811","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi 9 SE","https://www.gsmarena.com/xiaomi_mi_9_se-9583.php"
"1555570118-220","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Z330","https://www.gsmarena.com/acer_liquid_z330-7530.php"
"1555570205-1205","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Tab S5e","https://www.gsmarena.com/samsung_galaxy_tab_s5e-9581.php"
"1555570170-890","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","One (P30 Play)","https://www.gsmarena.com/motorola_one_(p30_play)-9310.php"
"1555570108-100","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","P90","https://www.gsmarena.com/panasonic_p90-9245.php"
"1555570145-626","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Curve 9360","https://www.gsmarena.com/blackberry_curve_9360-3722.php"
"1555570129-418","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy 400 LTE","https://www.gsmarena.com/energizer_energy_400_lte-8980.php"
"1555570205-1190","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Fold","https://www.gsmarena.com/samsung_galaxy_fold-9523.php"
"1555570160-782","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","10 Lite","https://www.gsmarena.com/honor_10_lite-9403.php"
"1555570140-528","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3x","https://www.gsmarena.com/alcatel_3x-9084.php"
"1555570118-237","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Jade S","https://www.gsmarena.com/acer_liquid_jade_s-6864.php"
"1555570170-908","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto E4 Plus","https://www.gsmarena.com/motorola_moto_e4_plus-8722.php"
"1555570190-1003","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V30","https://www.gsmarena.com/lg_v30-8712.php"
"1555570155-729","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","U1","https://www.gsmarena.com/realme_u1-9413.php"
"1555570140-555","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Pop 4","https://www.gsmarena.com/alcatel_pop_4-7935.php"
"1555570203-1167","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Series 2 42mm","https://www.gsmarena.com/apple_watch_series_2_42mm-8329.php"
"1555570199-1143","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","P20","https://www.gsmarena.com/huawei_p20-9107.php"
"1555570104-63","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5021 Wave Pro","https://www.gsmarena.com/verykool_s5021_wave_pro-8563.php"
"1555570101-33","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Ram 3G","https://www.gsmarena.com/plum_ram_3g-7795.php"
"1555570129-413","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Power Max P600S","https://www.gsmarena.com/energizer_power_max_p600s-8974.php"
"1555570165-828","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi 6A","https://www.gsmarena.com/xiaomi_redmi_6a-9217.php"
"1555570125-356","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","P7+","https://www.gsmarena.com/lava_p7+-8274.php"
"1555570205-1241","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Tab A 8.0 (2017)","https://www.gsmarena.com/samsung_galaxy_tab_a_8_0_(2017)-8725.php"
"1555570167-873","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","ZUK Edge","https://www.gsmarena.com/lenovo_zuk_edge-8423.php"
"1555570203-1181","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Edition 42mm (1st gen)","https://www.gsmarena.com/apple_watch_edition_42mm_(1st_gen)-7698.php"
"1555570116-204","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Zero 4 Plus","https://www.gsmarena.com/infinix_zero_4_plus-9479.php"
"1555570121-255","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Studio Mega (2018)","https://www.gsmarena.com/blu_studio_mega_(2018)-9360.php"
"1555570111-132","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Tommy2","https://www.gsmarena.com/wiko_tommy2-8996.php"
"1555570203-1159","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Edition Series 3","https://www.gsmarena.com/apple_watch_edition_series_3-8861.php"
"1555570111-156","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Pulp","https://www.gsmarena.com/wiko_pulp-7812.php"
"1555570127-370","https://www.gsmarena.com/","Cat","https://www.gsmarena.com/cat-phones-89.php","S41","https://www.gsmarena.com/cat_s41-8848.php"
"1555570140-547","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Pixi 4 Plus Power","https://www.gsmarena.com/alcatel_pixi_4_plus_power-8352.php"
"1555570205-1255","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy S8","https://www.gsmarena.com/samsung_galaxy_s8-8161.php"
"1555570167-848","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","S5 Pro GT","https://www.gsmarena.com/lenovo_s5_pro_gt-9490.php"
"1555570111-151","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Robby","https://www.gsmarena.com/wiko_robby-8201.php"
"1555570104-73","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s6005 Cyprus II","https://www.gsmarena.com/verykool_s6005_cyprus_ii-8213.php"
"1555570172-975","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 626s","https://www.gsmarena.com/htc_desire_626s-7418.php"
"1555570123-303","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Bharat 3 Q437","https://www.gsmarena.com/micromax_bharat_3_q437-8918.php"
"1555570147-648","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M8c","https://www.gsmarena.com/meizu_m8c-9210.php"
"1555570170-932","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto X Play","https://www.gsmarena.com/motorola_moto_x_play-7454.php"
"1555570170-911","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto E4 (USA)","https://www.gsmarena.com/motorola_moto_e4_(usa)-8665.php"
"1555570160-790","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","10","https://www.gsmarena.com/honor_10-9157.php"
"1555570145-635","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Playbook","https://www.gsmarena.com/blackberry_playbook-3830.php"
"1555570203-1150","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPhone XS Max","https://www.gsmarena.com/apple_iphone_xs_max-9319.php"
"1555570197-1095","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","6","https://www.gsmarena.com/nokia_6-6885.php"
"1555570104-52","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","SL5565 Rocket","https://www.gsmarena.com/verykool_sl5565_rocket-8800.php"
"1555570145-621","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Curve 9220","https://www.gsmarena.com/blackberry_curve_9220-4459.php"
"1555570165-831","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi 8 SE","https://www.gsmarena.com/xiaomi_mi_8_se-9219.php"
"1555570145-618","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Q10","https://www.gsmarena.com/blackberry_q10-5274.php"
"1555570165-818","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi Note 6 Pro","https://www.gsmarena.com/xiaomi_redmi_note_6_pro-9333.php"
"1555570190-1026","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","X max","https://www.gsmarena.com/lg_x_max-8159.php"
"1555570111-139","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Lenny4 Plus","https://www.gsmarena.com/wiko_lenny4_plus-9023.php"
